"","date(LT)","Latitude","Longitude","AE51_BC (ug/m3)","AE51_BC_NR (ug/m3)","AE51_BC_NR_LC (ug/m3)","DT8530_PM2.5 (ug/m3)","DT8530_PM2.5_RHC (ug/m3)","DT8530_PM2.5_RHC_Ref (ug/m3)","DT8530_PM2.5_Ref (ug/m3)","RH(%)","CPC3007_Particle Concentration (#/cm3)","LI-COR_CO2 (ppm)"
"2594",2019-09-25 10:42:37,13.0913311243,77.6575397048,10.289,10.289,18.1247446551051,177,124.080583832631,124.080583832631,177,0.707,23463,428
"2595",2019-09-25 10:42:38,13.0913549289,77.6574456599,-13.516,NA,NA,217,152.12139373831,152.12139373831,217,0.707,22533.5,428
"2596",2019-09-25 10:42:39,13.0913749617,77.6573521178,-21.872,NA,NA,216,151.420373490668,151.420373490668,216,0.707,22379.5,423
"2597",2019-09-25 10:42:40,13.0913936533,77.657261258,-7.023,NA,NA,224,157.321032275942,157.321032275942,224,0.706,21098,421
"2598",2019-09-25 10:42:41,13.09141092,77.6571729966,3.551,3.551,6.25472619108367,240,168.558248867081,168.558248867081,240,0.706,20075,511
"2599",2019-09-25 10:42:42,13.0914267618,77.6570929494,8.875,8.875,15.6327818312712,236,165.748944719297,165.748944719297,236,0.706,22440,527
"2600",2019-09-25 10:42:43,13.0914395023,77.6570227928,9.951,9.951,17.5285061907627,219,153.809402091212,153.809402091212,219,0.706,24134,475
"2601",2019-09-25 10:42:44,13.0914490577,77.6569637004,25.566,25.566,45.0365318410087,215,151.000097943427,151.000097943427,215,0.706,23798.5,454
"2602",2019-09-25 10:42:45,13.0914571043,77.6569193602,22.522,22.522,39.6764751659955,203,142.572185500073,142.572185500073,203,0.706,23556.5,460
"2603",2019-09-25 10:42:46,13.0914622173,77.6568901911,11.379,11.379,20.0465896488566,192,134.846599093665,134.846599093665,192,0.706,25333,456
"2604",2019-09-25 10:42:47,13.0914674979,77.6568720024,23.123,23.123,40.7384551325238,190,133.441947019773,133.441947019773,190,0.706,24695,460
"2605",2019-09-25 10:42:48,13.091473449,77.6568482816,15.197,15.197,26.7751516410386,191,134.144273056719,134.144273056719,191,0.706,24645.5,454
"2606",2019-09-25 10:42:49,13.0914803222,77.6568173524,14.12,14.12,24.8784014361623,203,142.836272566002,142.836272566002,203,0.705,24310,452
"2607",2019-09-25 10:42:50,13.0914884526,77.6567781251,10.694,10.694,18.842635764363,191,134.392749064564,134.392749064564,191,0.705,23661,453
"2608",2019-09-25 10:42:51,13.0914978404,77.6567356288,21.892,21.892,38.5751355475812,171,120.320209895499,120.320209895499,171,0.705,21939.5,454
"2609",2019-09-25 10:42:52,13.0915084016,77.6566926297,13.152,13.152,23.17541501344,193,135.80000298147,135.80000298147,193,0.705,20817.5,455
"2610",2019-09-25 10:42:53,13.0915206391,77.6566513069,13.727,13.727,24.1893975342371,210,148.033836305441,148.033836305441,210,0.704,19371,454
"2611",2019-09-25 10:42:54,13.0915339664,77.656613756,11.436,11.436,20.1527277818725,208,146.623990245389,146.623990245389,208,0.704,18106,447
"2612",2019-09-25 10:42:55,13.0915481318,77.65658224,10.734,10.734,18.9160980508281,214,150.853528425545,150.853528425545,214,0.704,17270,447
"2613",2019-09-25 10:42:56,13.0915575195,77.656559106,16.007,16.007,28.2096068197316,203,143.09937509526,143.09937509526,203,0.704,18799,450
"2614",2019-09-25 10:42:57,13.0915659014,77.6565423422,16.522,16.522,29.1183544566259,194,136.755067825027,136.755067825027,194,0.704,25707,452
"2615",2019-09-25 10:42:58,13.0915738642,77.6565265842,19.917,19.917,35.1030826130926,201,141.689529035208,141.689529035208,201,0.704,34837,451
"2616",2019-09-25 10:42:59,13.0915819108,77.6565071382,13.828,13.828,24.372181368246,230,162.132296905959,162.132296905959,230,0.704,35645.5,447
"2617",2019-09-25 10:43:00,13.0915950704,77.6564818248,-3.501,NA,NA,250,176.230757506478,176.230757506478,250,0.704,31432.5,442
"2618",2019-09-25 10:43:01,13.0916111637,77.6564515661,0.661,0.661,1.16502833991977,233,164.547924782236,164.547924782236,233,0.703,25668.5,440
"2619",2019-09-25 10:43:02,13.0916270893,77.6564211398,12.528,12.528,22.0814225419154,208,146.892568045944,146.892568045944,208,0.703,22022,436
"2620",2019-09-25 10:43:03,13.091640668,77.6563930605,13.631,13.631,24.0262902272621,212,149.717425123751,149.717425123751,212,0.703,20075,438
"2621",2019-09-25 10:43:04,13.0916529894,77.6563723572,5.242,5.242,9.23980628799023,190,134.180711195815,134.180711195815,190,0.703,19096,439
"2622",2019-09-25 10:43:05,13.091664305,77.6563565154,18.356,18.356,32.3564614420278,190,134.180711195815,134.180711195815,190,0.703,17215,434
"2623",2019-09-25 10:43:06,13.0916745309,77.656340003,9.814,9.814,17.2997289150832,190,134.180711195815,134.180711195815,190,0.703,16412,434
"2624",2019-09-25 10:43:07,13.0916888639,77.6563213952,10.129,10.129,17.8554207350212,186,131.355854118008,131.355854118008,186,0.703,16511,440
"2625",2019-09-25 10:43:08,13.0917104892,77.6562930644,-3.113,NA,NA,185,130.649639848556,130.649639848556,185,0.703,16505.5,440
"2626",2019-09-25 10:43:09,13.0917394068,77.6562528312,6.29,6.29,11.088111556343,189,133.474496926363,133.474496926363,189,0.703,16329.5,440
"2627",2019-09-25 10:43:10,13.0917746108,77.6562027913,2.969,2.969,5.23384145914323,195,137.711782543073,137.711782543073,195,0.703,16203,437
"2628",2019-09-25 10:43:11,13.0918161012,77.6561448723,2.471,2.471,4.35595225515086,184,129.943425579105,129.943425579105,184,0.703,15081,434
"2629",2019-09-25 10:43:12,13.0918602739,77.6560819242,4.399,4.399,7.75481025459733,174,122.881282884588,122.881282884588,174,0.703,13915,433
"2630",2019-09-25 10:43:13,13.0919037759,77.6560175512,14.799,14.799,26.0893513165269,169,119.35021153733,119.35021153733,169,0.703,13442,434
"2631",2019-09-25 10:43:14,13.0919469427,77.6559501607,13.223,13.223,23.3117354248982,159,112.288068842813,112.288068842813,159,0.703,12600.5,431
"2632",2019-09-25 10:43:15,13.0919886846,77.65588101,4.848,4.848,8.546939756825,160,112.994283112265,112.994283112265,160,0.703,11885.5,427
"2633",2019-09-25 10:43:16,13.0920296721,77.6558095962,17.964,17.964,31.6714683662172,157,110.87564030391,110.87564030391,157,0.703,12369.5,427
"2634",2019-09-25 10:43:17,13.0920692347,77.6557367574,19.214,19.214,33.8768860546925,159,112.492610416405,112.492610416405,159,0.702,11995.5,428
"2635",2019-09-25 10:43:18,13.0921081267,77.6556650922,11.913,11.913,21.0047303686665,153,108.247606249748,108.247606249748,153,0.702,12270.5,427
"2636",2019-09-25 10:43:19,13.0921459291,77.6555979531,9.169,9.169,16.1669544273272,154,108.955106944191,108.955106944191,154,0.702,12424.5,426
"2637",2019-09-25 10:43:20,13.0921787862,77.6555383578,9.37,9.37,16.5217522069578,155,109.662607638633,109.662607638633,155,0.702,12369.5,426
"2638",2019-09-25 10:43:21,13.0922065303,77.6554886531,11.646,11.646,20.5354191278867,155,109.662607638633,109.662607638633,155,0.702,12056,426
"2639",2019-09-25 10:43:22,13.092228407,77.6554497611,5.893,5.893,10.3913045774265,152,107.540105555305,107.540105555305,152,0.702,11984.5,424
"2640",2019-09-25 10:43:23,13.0922439974,77.6554222684,4.456,4.456,7.85746109897235,144,101.880099999763,101.880099999763,144,0.702,11352,424
"2641",2019-09-25 10:43:24,13.092256235,77.6554031577,8.088,8.088,14.2622640239522,143,101.17259930532,101.17259930532,143,0.702,11286,425
"2642",2019-09-25 10:43:25,13.0922667962,77.655387735,0.763,0.763,1.3454633346038,145,102.587600694205,102.587600694205,145,0.702,10670,430
"2643",2019-09-25 10:43:26,13.0922774412,77.6553711388,12.973,12.973,22.8771248926088,143,101.17259930532,101.17259930532,143,0.702,10631.5,446
"2644",2019-09-25 10:43:27,13.0922910199,77.6553491782,2.607,2.607,4.59729165150938,141,99.7575979164342,99.7575979164342,141,0.702,16703.5,450
"2645",2019-09-25 10:43:28,13.0923092086,77.6553221047,9.758,9.758,17.2080678805821,141,99.7575979164342,99.7575979164342,141,0.702,32747,457
"2646",2019-09-25 10:43:29,13.0923309177,77.6552922651,14.101,14.101,24.8676590837039,188,133.010130555246,133.010130555246,188,0.702,48482.5,450
"2647",2019-09-25 10:43:30,13.0923552252,77.6552534569,14.747,14.747,26.0079302531129,287,203.052699305082,203.052699305082,287,0.702,63932,440
"2648",2019-09-25 10:43:31,13.0923847295,77.6552107092,10.284,10.284,18.1373757786918,301,212.957709027281,212.957709027281,301,0.702,76444.5,475
"2649",2019-09-25 10:43:32,13.0924136471,77.6551641058,-0.564,NA,NA,332,234.890230555008,234.890230555008,332,0.702,82236,461
"2650",2019-09-25 10:43:33,13.0924418103,77.6551180054,-1.057,NA,NA,365,258.23775347162,258.23775347162,365,0.702,85255.5,446
"2651",2019-09-25 10:43:34,13.0924693029,77.6550708152,3.534,3.534,6.23273881776514,339,239.842735416108,239.842735416108,339,0.702,89529,440
"2652",2019-09-25 10:43:35,13.092495203,77.6550236251,-4.404,NA,NA,344,243.380238888322,243.380238888322,344,0.702,92862,438
"2653",2019-09-25 10:43:36,13.0925209355,77.6549794525,12.496,12.496,22.0389168914567,372,263.667024020965,263.667024020965,372,0.701,90662,437
"2654",2019-09-25 10:43:37,13.0925486796,77.6549317595,20.54,20.54,36.2276541087242,368,260.831894730417,260.831894730417,368,0.701,85272,443
"2655",2019-09-25 10:43:38,13.0925789382,77.6548821386,54.74,54.74,96.5604643405128,320,226.810343243841,226.810343243841,320,0.701,88583,460
"2656",2019-09-25 10:43:39,13.0926122982,77.6548326854,73.012,73.012,128.814311288759,282,199.876614983635,199.876614983635,282,0.701,88528,464
"2657",2019-09-25 10:43:40,13.0926490109,77.6547797956,78.104,78.104,137.821972700388,256,181.448274595073,181.448274595073,256,0.701,85107,475
"2658",2019-09-25 10:43:41,13.0926868133,77.6547254808,74.943,74.943,132.267020611179,239,169.398975110244,169.398975110244,239,0.701,89881,486
"2659",2019-09-25 10:43:42,13.0927246157,77.6546718366,67.333,67.333,118.854854121297,240,170.107757432881,170.107757432881,240,0.701,106260,489
"2660",2019-09-25 10:43:43,13.0927612446,77.6546210423,70.527,70.527,124.512464172911,236,167.272628142333,167.272628142333,236,0.701,120554.5,486
"2661",2019-09-25 10:43:44,13.0927947722,77.6545722596,65.62,65.62,115.866710332106,230,163.019934206511,163.019934206511,230,0.701,131648,482
"2662",2019-09-25 10:43:45,13.0928262882,77.654526243,61.171,61.171,108.026334216801,261,184.992186208258,184.992186208258,261,0.701,134986.5,481
"2663",2019-09-25 10:43:46,13.0928534456,77.6544867642,46.909,46.909,82.848514676228,304,215.469826081649,215.469826081649,304,0.701,183425,462
"2664",2019-09-25 10:43:47,13.0928754061,77.6544517279,38.729,38.729,68.4078442960934,305,216.568047337278,216.568047337278,305,0.7,201118.5,460
"2665",2019-09-25 10:43:48,13.0928963609,77.6544218883,39.879,39.879,70.4452195724864,337,239.289940828402,239.289940828402,337,0.7,181346,464
"2666",2019-09-25 10:43:49,13.0929163098,77.65439515,43.383,43.383,76.6427957335626,376,266.98224852071,266.98224852071,376,0.7,148329.5,456
"2667",2019-09-25 10:43:50,13.0929330736,77.6543712616,37.741,37.741,66.6811075913069,390,276.923076923077,276.923076923077,390,0.7,128815.5,463
"2668",2019-09-25 10:43:51,13.0929499213,77.6543519832,44.065,44.065,77.8623780650403,342,242.840236686391,242.840236686391,342,0.7,119806.5,476
"2669",2019-09-25 10:43:52,13.0929698702,77.6543400809,37.211,37.211,65.75713348384,348,247.100591715976,247.100591715976,348,0.7,110137.5,474
"2670",2019-09-25 10:43:53,13.0929977819,77.6543275081,48.927,48.927,86.4705111664843,376,266.98224852071,266.98224852071,376,0.7,97207,495
"2671",2019-09-25 10:43:54,13.093034327,77.6543165278,77.585,77.585,137.142632980562,326,231.479289940828,231.479289940828,326,0.7,89958,526
"2672",2019-09-25 10:43:55,13.0930779967,77.6543070562,66.391,66.391,117.374123465711,299,212.307692307692,212.307692307692,299,0.7,85063,522
"2673",2019-09-25 10:43:56,13.0931266118,77.6542975847,61.341,61.341,108.460641678423,274,194.556213017752,194.556213017752,274,0.7,84958.5,535
"2674",2019-09-25 10:43:57,13.0931824353,77.6542905439,85.495,85.495,151.198529964432,259,183.905325443787,183.905325443787,259,0.7,87389.5,545
"2675",2019-09-25 10:43:58,13.0932495743,77.6542857662,88.936,88.936,157.316181233865,264,187.455621301775,187.455621301775,264,0.7,89435.5,541
"2676",2019-09-25 10:43:59,13.0933231674,77.6542841736,80.502,80.502,142.423336729223,249,176.804733727811,176.804733727811,249,0.7,81086.5,538
"2677",2019-09-25 10:44:00,13.0933987722,77.6542881131,92.092,92.092,162.962903296808,239,170.008170856569,170.008170856569,239,0.699,72138,543
"2678",2019-09-25 10:44:01,13.0934682582,77.6542938966,81.972,81.972,145.082314506085,236,167.874177080127,167.874177080127,236,0.699,74206,538
"2679",2019-09-25 10:44:02,13.0935364868,77.6543021109,63.627,63.627,112.629449014446,225,160.049533233172,160.049533233172,225,0.699,82153.5,524
"2680",2019-09-25 10:44:03,13.0936011951,77.6543098222,51.113,51.113,90.4884585610432,224,159.338201974358,159.338201974358,224,0.699,86823,494
"2681",2019-09-25 10:44:04,13.0936534144,77.654315019,48.489,48.489,85.8524967194908,253,179.966808479967,179.966808479967,253,0.699,88242,468
"2682",2019-09-25 10:44:05,13.0936921388,77.6543187909,53.426,53.426,94.6056522495285,276,196.327427432691,196.327427432691,276,0.699,84650.5,472
"2683",2019-09-25 10:44:06,13.0937296897,77.6543191262,50.668,50.668,89.7324420131397,273,194.193433656249,194.193433656249,273,0.699,84194,485
"2684",2019-09-25 10:44:07,13.0937726051,77.6543202996,45.605,45.605,80.7741960932973,269,191.348108620992,191.348108620992,269,0.699,75740.5,527
"2685",2019-09-25 10:44:08,13.0938256625,77.6543223113,46.917,46.917,83.1071322453909,263,187.080121068108,187.080121068108,263,0.699,71104,532
"2686",2019-09-25 10:44:09,13.0938881915,77.6543244906,27.472,27.472,48.6660051837278,253,179.966808479967,179.966808479967,253,0.699,61490,510
"2687",2019-09-25 10:44:10,13.0939603597,77.654328011,32.691,32.691,57.915445734718,239,170.008170856569,170.008170856569,239,0.699,52866,487
"2688",2019-09-25 10:44:11,13.0940369703,77.654332621,38.302,38.302,67.8617828874527,223,158.626870715544,158.626870715544,223,0.699,45677.5,476
"2689",2019-09-25 10:44:12,13.0941128265,77.6543369796,61.29,61.29,108.606291951068,204,145.111576798076,145.111576798076,204,0.699,39974,466
"2690",2019-09-25 10:44:13,13.0941817258,77.6543453615,47.298,47.298,83.8216129397573,192,136.575601692307,136.575601692307,192,0.699,35293.5,460
"2691",2019-09-25 10:44:14,13.0942378007,77.6543533243,59.748,59.748,105.899701722867,183,130.17362036298,130.17362036298,183,0.699,32175,461
"2692",2019-09-25 10:44:15,13.0942833144,77.6543575153,53.216,53.216,94.3332679421986,178,126.616964068909,126.616964068909,178,0.699,30558,472
"2693",2019-09-25 10:44:16,13.0943199433,77.6543609519,44.482,44.482,78.8590254974811,166,118.08098896314,118.08098896314,166,0.699,31157.5,479
"2694",2019-09-25 10:44:17,13.0943619367,77.6543668192,44.116,44.116,78.2181743345596,165,117.369657704326,117.369657704326,165,0.699,29062,471
"2695",2019-09-25 10:44:18,13.0944114737,77.6543765422,45.328,45.328,80.3752893996319,161,114.52433266907,114.52433266907,161,0.699,28935.5,499
"2696",2019-09-25 10:44:19,13.0944746733,77.6543865167,32.178,32.178,57.0622941075458,160,113.813001410256,113.813001410256,160,0.699,28352.5,508
"2697",2019-09-25 10:44:20,13.0945491046,77.6543968264,24.994,24.994,44.3251156275659,162,115.235663927884,115.235663927884,162,0.699,29221.5,502
"2698",2019-09-25 10:44:21,13.0946325045,77.6544073876,23.813,23.813,42.2330215968416,155,110.256345116185,110.256345116185,155,0.699,29848.5,492
"2699",2019-09-25 10:44:22,13.0947228614,77.6544174459,18.646,18.646,33.0705041494859,156,110.967676374999,110.967676374999,156,0.699,28539.5,481
"2700",2019-09-25 10:44:23,13.0948143918,77.6544267498,7.71,7.71,13.6747617857935,162,115.235663927884,115.235663927884,162,0.699,29689,474
"2701",2019-09-25 10:44:24,13.0949034914,77.6544350479,8.113,8.113,14.3897651087668,155,110.256345116185,110.256345116185,155,0.699,32912,466
"2702",2019-09-25 10:44:25,13.0949884839,77.6544443518,10.159,10.159,18.0191144969168,174,123.771639033653,123.771639033653,174,0.699,38197.5,461
"2703",2019-09-25 10:44:26,13.0950656813,77.6544529852,6.649,6.649,11.7935799258812,206,146.534239315704,146.534239315704,206,0.699,42652.5,451
"2704",2019-09-25 10:44:27,13.0951292161,77.6544569246,12.382,12.382,21.9629350367452,207,147.245570574518,147.245570574518,207,0.699,45347.5,442
"2705",2019-09-25 10:44:28,13.0951768253,77.6544585172,13.821,13.821,24.5161753171229,200,142.266251762819,142.266251762819,200,0.699,45584,444
"2706",2019-09-25 10:44:29,13.0952072516,77.6544573437,13.777,13.777,24.4388960291543,196,139.420926727563,139.420926727563,196,0.699,45474,446
"2707",2019-09-25 10:44:30,13.0952282902,77.6544594392,11.11,11.11,19.7085493035768,184,130.884951621794,130.884951621794,184,0.699,43818.5,451
"2708",2019-09-25 10:44:31,13.0952557828,77.65446187,18.689,18.689,33.1545971536251,172,122.348976516025,122.348976516025,172,0.699,38307.5,470
"2709",2019-09-25 10:44:32,13.0952935014,77.6544663962,13.221,13.221,23.4550125764936,169,120.214982739582,120.214982739582,169,0.699,33539,479
"2710",2019-09-25 10:44:33,13.0953402724,77.6544729341,31.064,31.064,55.1136923460772,161,114.52433266907,114.52433266907,161,0.699,32450,489
"2711",2019-09-25 10:44:34,13.0953950901,77.6544792205,34.789,34.789,61.7274388769271,147,104.565695045672,104.565695045672,147,0.699,44011,488
"2712",2019-09-25 10:44:35,13.0954610556,77.6544866804,29.131,29.131,51.6918969590096,150,106.699688822115,106.699688822115,150,0.699,63613,487
"2713",2019-09-25 10:44:36,13.095536828,77.6544930506,28.4,28.4,50.3979373086886,239,170.008170856569,170.008170856569,239,0.699,65296,482
"2714",2019-09-25 10:44:37,13.0956222396,77.6545015164,22.619,22.619,40.1410132704962,401,285.243834784453,285.243834784453,401,0.699,57029.5,476
"2715",2019-09-25 10:44:38,13.0957147758,77.6545115747,16.334,16.334,28.9884218056997,374,266.037890796472,266.037890796472,374,0.699,52580,461
"2716",2019-09-25 10:44:39,13.0958135985,77.6545223873,21.384,21.384,37.9525948780461,288,204.86340253846,204.86340253846,288,0.699,53636,450
"2717",2019-09-25 10:44:40,13.0959126726,77.654536888,17.562,17.562,31.170487283589,287,204.152071279646,204.152071279646,287,0.699,49351.5,443
"2718",2019-09-25 10:44:41,13.09601577,77.6545537356,21.842,21.842,38.7691203374227,334,237.584640443908,237.584640443908,334,0.699,42190.5,440
"2719",2019-09-25 10:44:42,13.0961206276,77.6545776241,15.128,15.128,26.8527477212863,306,217.667365197114,217.667365197114,306,0.699,34166,439
"2720",2019-09-25 10:44:43,13.0962298438,77.6546079665,42.385,42.385,75.2420149730094,232,165.028852044871,165.028852044871,232,0.699,29507.5,444
"2721",2019-09-25 10:44:44,13.0963384733,77.6546457689,153.082,153.082,271.848005330724,199,141.807121738741,141.807121738741,199,0.698,25690.5,457
"2722",2019-09-25 10:44:45,13.0964490306,77.6546917018,153.786,153.786,273.194909408829,177,126.129952501292,126.129952501292,177,0.698,23677.5,461
"2723",2019-09-25 10:44:46,13.0965595879,77.6547425799,97.57,97.57,173.367538707764,159,113.303177670652,113.303177670652,159,0.698,23232,462
"2724",2019-09-25 10:44:47,13.0966698937,77.6548004989,72.552,72.552,128.935533452329,155,110.452783263843,110.452783263843,155,0.698,22819.5,460
"2725",2019-09-25 10:44:48,13.096784642,77.654863866,77.357,77.357,137.498518507617,153,109.027586060439,109.027586060439,153,0.698,21455.5,463
"2726",2019-09-25 10:44:49,13.0968983006,77.6549341902,82.442,82.442,146.564542148729,151,107.602388857034,107.602388857034,151,0.698,20460,460
"2727",2019-09-25 10:44:50,13.0970039964,77.6550171711,58.257,58.257,103.582548405213,145,103.326797246821,103.326797246821,145,0.698,19112.5,455
"2728",2019-09-25 10:44:51,13.0971086863,77.6551045943,37.853,37.853,67.3094991500542,134,95.4882126280967,95.4882126280967,134,0.698,21103.5,451
"2729",2019-09-25 10:44:52,13.0972128734,77.6551978011,26.691,26.691,47.4644255625527,130,92.6378182212878,92.6378182212878,130,0.698,24139.5,446
"2730",2019-09-25 10:44:53,13.0973172281,77.6552935224,24.771,24.771,44.0525280420813,133,94.7756140263945,94.7756140263945,133,0.698,27065.5,439
"2731",2019-09-25 10:44:54,13.0974207446,77.655391423,19.464,19.464,34.6162397082386,138,98.3386070349055,98.3386070349055,138,0.698,28149,433
"2732",2019-09-25 10:44:55,13.0975258537,77.6554916706,21.424,21.424,38.1038491970953,140,99.76380423831,99.76380423831,140,0.698,31333.5,432
"2733",2019-09-25 10:44:56,13.0976307951,77.655594768,22.353,22.353,39.7583195799025,138,98.3386070349055,98.3386070349055,138,0.698,36058,432
"2734",2019-09-25 10:44:57,13.0977358203,77.6556992065,10.537,10.537,18.7421508970155,143,101.901600043417,101.901600043417,143,0.698,39143.5,432
"2735",2019-09-25 10:44:58,13.0978412647,77.6558032259,1.574,1.574,2.79967215639199,137,97.6260084332033,97.6260084332033,137,0.698,38819,428
"2736",2019-09-25 10:44:59,13.0979452003,77.6559073292,20.86,20.86,37.1054112942742,135,96.2008112297989,96.2008112297989,135,0.698,38780.5,426
"2737",2019-09-25 10:45:00,13.0980464537,77.6560129412,13.02,13.02,23.1604820150256,139,99.0512056366077,99.0512056366077,139,0.698,37218.5,426
"2738",2019-09-25 10:45:01,13.0981470365,77.6561163738,12.047,12.047,21.4303460188451,135,96.2008112297989,96.2008112297989,135,0.698,38043.5,423
"2739",2019-09-25 10:45:02,13.0982511397,77.6562162023,5.987,5.987,10.6503271160001,129,91.9252196195856,91.9252196195856,129,0.698,39121.5,423
"2740",2019-09-25 10:45:03,13.0983614456,77.6563093252,-4.035,NA,NA,131,93.35041682299,93.35041682299,131,0.698,38780.5,426
"2741",2019-09-25 10:45:04,13.098477954,77.656393731,5.513,5.513,9.80720147076448,133,94.7756140263945,94.7756140263945,133,0.698,37526.5,429
"2742",2019-09-25 10:45:05,13.0985968933,77.6564690005,0.77,0.77,1.36977056638648,131,93.35041682299,93.35041682299,131,0.698,41437,428
"2743",2019-09-25 10:45:06,13.0987167545,77.656540582,10.897,10.897,19.3853793067703,131,93.35041682299,93.35041682299,131,0.698,42850.5,428
"2744",2019-09-25 10:45:07,13.0988391303,77.6566101518,3.776,3.776,6.7174238775254,137,97.6260084332033,97.6260084332033,137,0.698,45985.5,427
"2745",2019-09-25 10:45:08,13.0989641044,77.6566777937,2.483,2.483,4.41723905593905,138,98.3386070349055,98.3386070349055,138,0.698,51276.5,427
"2746",2019-09-25 10:45:09,13.0990905873,77.6567429211,4.567,4.567,8.12472389768724,131,93.35041682299,93.35041682299,131,0.698,56380.5,427
"2747",2019-09-25 10:45:10,13.0992171541,77.6568051148,25.509,25.509,45.3835390669007,135,96.2008112297989,96.2008112297989,135,0.698,57810.5,428
"2748",2019-09-25 10:45:11,13.0993430503,77.6568677276,21.309,21.309,37.9130295777189,133,94.943541941408,94.943541941408,133,0.697,64493,436
"2749",2019-09-25 10:45:12,13.0994675215,77.6569332741,18.711,18.711,33.2919702221704,134,95.6574031590126,95.6574031590126,134,0.697,73947.5,444
"2750",2019-09-25 10:45:13,13.0995911546,77.6570000779,4.895,4.895,8.70967653452742,142,101.368292899849,101.368292899849,142,0.697,74530.5,445
"2751",2019-09-25 10:45:14,13.0997157097,77.657066714,-0.789,NA,NA,147,104.937598987872,104.937598987872,147,0.697,73342.5,442
"2752",2019-09-25 10:45:15,13.0998417735,77.6571323443,19.01,19.01,33.8258349252712,143,102.082154117454,102.082154117454,143,0.697,62865,435
"2753",2019-09-25 10:45:16,13.0999669153,77.6571990643,12.9,12.9,22.95460273225,145,103.509876552663,103.509876552663,145,0.697,62837.5,435
"2754",2019-09-25 10:45:17,13.1000922248,77.6572668739,6.129,6.129,10.9062769848899,146,104.223737770267,104.223737770267,146,0.697,66236.5,433
"2755",2019-09-25 10:45:18,13.1002184562,77.6573356893,-0.819,NA,NA,143,102.082154117454,102.082154117454,143,0.697,73051,430
"2756",2019-09-25 10:45:19,13.1003432628,77.6574058458,4.167,4.167,7.4149871424435,139,99.2267092470354,99.2267092470354,139,0.697,75212.5,428
"2757",2019-09-25 10:45:20,13.1004679017,77.6574760862,6.392,6.392,11.3744524440858,129,92.0880970709897,92.0880970709897,129,0.697,72286.5,427
"2758",2019-09-25 10:45:21,13.1005920377,77.6575475838,6.767,6.767,12.0419478082414,124,88.5187909829669,88.5187909829669,124,0.697,69580.5,428
"2759",2019-09-25 10:45:22,13.1007156707,77.6576200034,8.148,8.148,14.4997939602859,121,86.3772073301531,86.3772073301531,121,0.697,61347,427
"2760",2019-09-25 10:45:23,13.1008380465,77.6576944347,9.633,9.633,17.1426990935514,133,94.943541941408,94.943541941408,133,0.697,54494,425
"2761",2019-09-25 10:45:24,13.1009610929,77.6577700395,9.751,9.751,17.3530990086065,140,99.94057046464,99.94057046464,140,0.697,48790.5,426
"2762",2019-09-25 10:45:25,13.1010854803,77.6578456443,30.687,30.687,54.6151411824008,138,98.5128480294309,98.5128480294309,138,0.697,45138.5,427
"2763",2019-09-25 10:45:26,13.1012094487,77.6579199918,7.831,7.831,13.9374294529552,128,91.3742358533851,91.3742358533851,128,0.697,63618.5,431
"2764",2019-09-25 10:45:27,13.1013294775,77.6579963509,5.994,5.994,10.6681478898551,128,91.3742358533851,91.3742358533851,128,0.697,77704,431
"2765",2019-09-25 10:45:28,13.1014471594,77.6580737159,5.766,5.766,10.262513886646,134,95.6574031590126,95.6574031590126,134,0.697,79722.5,428
"2766",2019-09-25 10:45:29,13.1015603151,77.6581520028,4.832,4.832,8.60021801509995,130,92.9654860928149,92.9654860928149,130,0.696,77599.5,426
"2767",2019-09-25 10:45:30,13.1016707886,77.6582306251,15.326,15.326,27.2789992019898,128,91.5352478452332,91.5352478452332,128,0.696,77478.5,424
"2768",2019-09-25 10:45:31,13.1017805077,77.6583126839,6.609,6.609,11.763652703302,132,94.3957243403967,94.3957243403967,132,0.696,72979.5,424
"2769",2019-09-25 10:45:32,13.1018885504,77.6583993528,2.77,2.77,4.93044605661167,141,100.831796454515,100.831796454515,141,0.696,60901.5,423
"2770",2019-09-25 10:45:33,13.1019963417,77.6584888715,11.166,11.166,19.8754846430198,147,105.12251119726,105.12251119726,147,0.696,65213.5,422
"2771",2019-09-25 10:45:34,13.1021037139,77.6585796475,4.757,4.757,8.46752856635201,134,95.8259625879785,95.8259625879785,134,0.696,70455,423
"2772",2019-09-25 10:45:35,13.1022122595,77.6586712617,17.666,17.666,31.4469710951116,130,92.9654860928149,92.9654860928149,130,0.696,68689.5,424
"2773",2019-09-25 10:45:36,13.1023185421,77.658759607,1.413,1.413,2.51527904377632,150,107.455850618752,107.455850618752,150,0.695,70889.5,425
"2774",2019-09-25 10:45:37,13.1024211366,77.6588430069,4.447,4.447,7.91615985063765,165,118.201435680627,118.201435680627,165,0.695,67001,427
"2775",2019-09-25 10:45:38,13.1025220547,77.6589228027,23.692,23.692,42.1767446469155,135,96.7102655568767,96.7102655568767,135,0.695,65400.5,426
"2776",2019-09-25 10:45:39,13.1026249845,77.6590006705,8.608,8.608,15.3242920790603,124,88.8301698448349,88.8301698448349,124,0.695,70438.5,425
"2777",2019-09-25 10:45:40,13.1027323566,77.6590745151,11.167,11.167,19.8805474516487,125,89.5465421822933,89.5465421822933,125,0.695,63195,427
